song_name,window_start,window_end,actual_bpm,pred_bpm,acc0,acc1,acc2,rmse
song_1,0.0,40.0,101.25388153443323,95.0,0,0,0,6.2538815344332335
song_1,40.0,80.0,101.25388153443323,95.0,0,0,0,6.2538815344332335
song_1,80.0,120.0,101.25388153443323,95.0,0,0,0,6.2538815344332335
song_1,120.0,160.0,101.25388153443323,95.0,0,0,0,6.2538815344332335
song_1,160.0,185.48064161403428,101.25388153443323,150.0,0,0,0,48.74611846556677
song_2,0.0,40.0,90.1965724615242,100.0,0,0,0,9.803427538475802
song_2,40.0,80.0,90.1965724615242,100.0,0,0,0,9.803427538475802
song_2,80.0,120.0,90.1965724615242,100.0,0,0,0,9.803427538475802
song_2,120.0,160.0,90.1965724615242,90.0,1,0,0,0.19657246152419816
song_2,160.0,200.0,90.1965724615242,90.0,1,0,0,0.19657246152419816
song_3,0.0,40.0,92.02419995818936,100.0,0,0,0,7.975800041810643
song_3,40.0,80.0,92.02419995818936,90.0,0,1,0,2.0241999581893566
song_3,80.0,120.0,92.02419995818936,90.0,0,1,0,2.0241999581893566
song_3,120.0,160.0,92.02419995818936,90.0,0,1,0,2.0241999581893566
song_3,160.0,200.0,92.02419995818936,90.0,0,1,0,2.0241999581893566
song_3,200.0,208.81385180758903,92.02419995818936,120.0,0,0,0,27.975800041810643
song_4,0.0,40.0,127.75588251267862,100.0,0,0,0,27.755882512678625
song_4,40.0,80.0,127.75588251267862,100.0,0,0,0,27.755882512678625
song_4,80.0,120.0,127.75588251267862,100.0,0,0,0,27.755882512678625
song_4,120.0,160.0,127.75588251267862,100.0,0,0,0,27.755882512678625
song_4,160.0,200.0,127.75588251267862,100.0,0,0,0,27.755882512678625
song_4,200.0,226.6269605718369,127.75588251267862,150.0,0,0,0,22.244117487321375
song_5,0.0,40.0,81.091640464019,95.0,0,0,0,13.908359535981006
song_5,40.0,80.0,81.091640464019,100.0,0,0,0,18.908359535981006
song_5,80.0,120.0,81.091640464019,100.0,0,0,0,18.908359535981006
song_5,120.0,160.0,81.091640464019,100.0,0,0,0,18.908359535981006
song_5,160.0,200.0,81.091640464019,95.0,0,0,0,13.908359535981006
song_5,200.0,222.0336875,81.091640464019,150.0,0,0,0,68.908359535981
song_6,0.0,40.0,100.34903781204746,90.0,0,0,0,10.349037812047456
song_6,40.0,80.0,100.34903781204746,90.0,0,0,0,10.349037812047456
song_6,80.0,120.0,100.34903781204746,90.0,0,0,0,10.349037812047456
song_6,120.0,160.0,100.34903781204746,90.0,0,0,0,10.349037812047456
song_6,160.0,200.0,100.34903781204746,90.0,0,0,0,10.349037812047456
song_6,200.0,219.3724506269573,100.34903781204746,125.0,0,0,0,24.650962187952544
song_7,0.0,40.0,98.84091573749802,90.0,0,0,0,8.840915737498023
song_7,40.0,80.0,98.84091573749802,90.0,0,0,0,8.840915737498023
song_7,80.0,120.0,98.84091573749802,100.0,0,1,0,1.1590842625019775
song_7,120.0,160.0,98.84091573749802,90.0,0,0,0,8.840915737498023
song_7,160.0,200.0,98.84091573749802,100.0,0,1,0,1.1590842625019775
song_7,200.0,219.5993985308658,98.84091573749802,100.0,0,1,0,1.1590842625019775
song_8,0.0,40.0,154.02639497330148,150.0,0,1,0,4.026394973301478
song_8,40.0,80.0,154.02639497330148,150.0,0,1,0,4.026394973301478
song_8,80.0,120.0,154.02639497330148,150.0,0,1,0,4.026394973301478
song_8,120.0,160.0,154.02639497330148,150.0,0,1,0,4.026394973301478
song_8,160.0,200.0,154.02639497330148,150.0,0,1,0,4.026394973301478
song_8,200.0,231.27299114611031,154.02639497330148,150.0,0,1,0,4.026394973301478
song_9,0.0,40.0,121.84370609407932,150.0,0,0,0,28.156293905920677
song_9,40.0,80.0,121.84370609407932,95.0,0,0,0,26.843706094079323
song_9,80.0,120.0,121.84370609407932,95.0,0,0,0,26.843706094079323
song_9,120.0,160.0,121.84370609407932,90.0,0,0,0,31.843706094079323
song_9,160.0,200.0,121.84370609407932,95.0,0,0,0,26.843706094079323
song_9,200.0,211.7915326024007,121.84370609407932,120.0,0,1,0,1.843706094079323
song_10,0.0,40.0,140.5120364535958,150.0,0,0,0,9.487963546404188
song_10,40.0,80.0,140.5120364535958,150.0,0,0,0,9.487963546404188
song_10,80.0,120.0,140.5120364535958,100.0,0,0,0,40.51203645359581
song_10,120.0,160.0,140.5120364535958,150.0,0,0,0,9.487963546404188
song_10,160.0,200.0,140.5120364535958,100.0,0,0,0,40.51203645359581
song_10,200.0,212.7633125,140.5120364535958,120.0,0,0,0,20.51203645359581
song_11,0.0,40.0,132.7993576625832,150.0,0,0,0,17.20064233741681
song_11,40.0,60.0,132.7993576625832,150.0,0,0,0,17.20064233741681
song_11,60.0,100.0,116.30815673777438,95.0,0,0,0,21.308156737774382
song_11,100.0,120.0,116.30815673777438,125.0,0,0,0,8.691843262225618
song_11,120.0,160.0,165.87878771225036,150.0,0,0,0,15.878787712250357
song_11,160.0,180.0,165.87878771225036,150.0,0,0,0,15.878787712250357
song_11,180.0,186.55330312849435,83.39166337773565,125.0,0,0,0,41.608336622264346
song_12,0.0,40.0,115.70064910368023,100.0,0,0,0,15.700649103680234
song_12,40.0,60.0,115.70064910368023,125.0,0,0,0,9.299350896319766
song_12,60.0,100.0,154.7173714940805,150.0,0,1,0,4.71737149408051
song_12,100.0,120.0,154.7173714940805,150.0,0,1,0,4.71737149408051
song_12,120.0,160.0,157.41802465639722,150.0,0,0,0,7.418024656397222
